gene_id	transcript_id
ACOX3	rna-XM_036085686.1
ACOX3	rna-XM_036085687.1
ACOXL	rna-XM_036070991.1
ACOXL	MSTRG.14499.1
ACOXL	MSTRG.14499.3
ACP1	rna-XM_036072714.1
ACP1	rna-XM_036072715.1
ACP1	rna-XR_004911008.1
ACP2	rna-XM_036105108.1
ACP2	rna-XM_036105109.1
ACP3	rna-XM_036089935.1
ACP3	rna-XM_036089933.1
ACP3	rna-XM_036089934.1
ACP3	MSTRG.20982.2
ACP3	MSTRG.20982.1
ACP3	MSTRG.20982.8
ACP3	MSTRG.20982.5
ACP4	rna-XM_036104025.1
ACP4	rna-XM_036104019.1
ACP4	rna-XM_036104021.1
ACP4	rna-XM_036104020.1
ACP4	rna-XM_036104022.1
ACP4	rna-XM_036104023.1
ACP4	rna-XM_036104024.1
ACP5	rna-XM_036088904.1
ACP5	rna-XM_036088905.1
ACP5	MSTRG.20632.1
ACP6	rna-XM_036099903.1
ACP7	rna-XM_036094852.1
ACP7	rna-XM_036094851.1
ACR	rna-XM_036093550.1
ACR	MSTRG.22280.2
ACRV1	rna-XM_036123341.1
ACSBG1	rna-XM_036067606.1
ACSBG1	rna-XM_036067599.1
ACSBG1	rna-XM_036067600.1
ACSBG1	rna-XM_036067596.1
ACSBG1	rna-XM_036067604.1
ACSBG1	rna-XM_036067605.1
ACSBG1	rna-XM_036067598.1
ACSBG1	rna-XM_036067597.1
ACSBG1	rna-XM_036067601.1
ACSF2	rna-XM_036076247.1
ACSF2	rna-XM_036076246.1
ACSF2	rna-XM_036076244.1
ACSF2	rna-XM_036076245.1
ACSF2	rna-XM_036076248.1
ACSF2	rna-XM_036076250.1
ACSF2	rna-XM_036076249.1
ACSF2	rna-XM_036076251.1
ACSF2	MSTRG.16339.8
ACSF2	MSTRG.16339.12
ACSF2	MSTRG.16339.11
ACSF3	rna-XM_036119808.1
ACSF3	rna-XM_036119814.1
ACSF3	rna-XM_036119809.1
ACSF3	rna-XM_036119811.1
ACSF3	rna-XM_036119812.1
ACSF3	rna-XM_036119813.1
ACSF3	MSTRG.10530.9
ACSF3	MSTRG.10530.4
ACSF3	MSTRG.10530.7
ACSF3	MSTRG.10530.5
ACSF3	MSTRG.10530.2
ACSF3	MSTRG.10530.22
ACSL1	rna-XM_036070618.1
ACSL1	rna-XM_036070616.1
ACSL1	rna-XM_036070620.1
ACSL1	rna-XM_036070619.1
ACSL1	rna-XM_036070614.1
ACSL1	rna-XM_036070617.1
ACSL1	rna-XM_036070615.1
ACSL1	MSTRG.14340.2
ACSL1	MSTRG.14340.11
ACSL1	MSTRG.14340.3
ACSL1	MSTRG.14340.6
ACSL1	MSTRG.14340.12
ACSL1	MSTRG.14340.8
ACSL1	MSTRG.14340.10
ACSL3	rna-XM_036098702.1
ACSL3	rna-XM_036098705.1
ACSL3	rna-XM_036098703.1
ACSL3	rna-XM_036098704.1
ACSL3	rna-XM_036098706.1
ACSL3	MSTRG.3260.3
ACSL4	rna-XM_036095098.1
ACSL4	rna-XM_036095097.1
ACSL5	rna-XM_036076698.1
ACSL5	rna-XM_036076697.1
ACSL5	rna-XM_036076700.1
ACSL5	MSTRG.16476.1
ACSL5	MSTRG.16476.3
ACSL5	MSTRG.16476.2
ACSL6	rna-XM_036106454.1
ACSL6	rna-XM_036106455.1
ACSL6	rna-XM_036106452.1
ACSL6	rna-XM_036106453.1
ACSL6	rna-XM_036106459.1
ACSL6	rna-XM_036106456.1
ACSL6	rna-XM_036106457.1
ACSL6	rna-XM_036106458.1
ACSM1	rna-XM_036080824.1
ACSM2B	rna-XM_036080826.1
ACSM2B	rna-XM_036080827.1
ACSM3	rna-XM_036087566.1
ACSM3	rna-XM_036087554.1
ACSM3	rna-XM_036087550.1
ACSM3	rna-XM_036087562.1
ACSM3	MSTRG.2110.1
ACSM5	rna-XM_036080825.1
ACSS1	rna-XM_036110000.1
ACSS1	rna-XM_036110001.1
ACSS1	MSTRG.7214.3
ACSS2	rna-XM_036092271.1
ACSS2	rna-XM_036092272.1
ACSS2	rna-XM_036092274.1
ACSS3	rna-XM_036099051.1
ACSS3	rna-XM_036099052.1
ACSS3	rna-XR_004919434.1
ACSS3	rna-XM_036099050.1
ACSS3	MSTRG.3390.5
ACSS3	MSTRG.3390.11
ACSS3	MSTRG.3390.9
ACSS3	MSTRG.3390.10
ACTA2	rna-XM_036079350.1
ACTB	rna-XM_036075969.1
ACTBL2	rna-XM_036072284.1
ACTC1	rna-XM_036109144.1
ACTG1	rna-XM_036094117.1
ACTG2	rna-XM_036087655.1
ACTL10	rna-XM_036079479.1
ACTL6A	rna-XM_036115915.1
ACTL6A	rna-XM_036115916.1
ACTL6A	rna-XM_036115920.1
ACTL6A	rna-XM_036115917.1
ACTL6A	rna-XM_036115919.1
ACTL6B	rna-XM_036073361.1
ACTL6B	rna-XM_036073364.1
ACTL6B	rna-XM_036073363.1
ACTL7A	rna-XM_036091394.1
ACTL7B	rna-XM_036091395.1
ACTL8	rna-XM_036066952.1
ACTL8	rna-XM_036066951.1
ACTL9	rna-XM_036066123.1
ACTN1	rna-XM_036117434.1
ACTN1	rna-XM_036117433.1
ACTN1	rna-XM_036117435.1
ACTN1	rna-XM_036117436.1
ACTN2	rna-XM_036074097.1
ACTN2	rna-XM_036074096.1
ACTN3	rna-XM_036121502.1
ACTN4	rna-XM_036118462.1
ACTN4	rna-XM_036118463.1
ACTN4	rna-XM_036118465.1
ACTN4	rna-XM_036118461.1
ACTN4	rna-XM_036118460.1
ACTN4	MSTRG.10047.6
ACTR10	rna-XM_036117477.1
ACTR10	rna-XM_036117475.1
ACTR10	MSTRG.9725.4
ACTR1A	rna-XM_036086606.1
ACTR1B	rna-XM_036073765.1
ACTR2	rna-XM_036085920.1
ACTR2	rna-XM_036085919.1
ACTR2	rna-XM_036085921.1
ACTR3	rna-XM_036121071.1
ACTR3B	rna-XM_036069035.1
ACTR3B	rna-XM_036069036.1
ACTR3B	rna-XM_036069034.1
ACTR3B	rna-XM_036069037.1
ACTR3B	rna-XM_036069033.1
ACTR3B	MSTRG.13812.9
ACTR3B	MSTRG.13812.1
ACTR3B	MSTRG.13812.13
ACTR3B	MSTRG.13812.11
ACTR3B	MSTRG.13812.10
ACTR3B	MSTRG.13812.12
ACTR5	rna-XM_036101595.1
ACTR5	rna-XR_004920263.1
ACTR5	rna-XR_004920264.1
ACTR5	MSTRG.4341.7
ACTR5	MSTRG.4341.9
ACTR6	rna-XM_036086031.1
ACTR6	rna-XR_004915401.1
ACTR6	rna-XM_036086032.1
ACTR6	MSTRG.19692.5
ACTR6	MSTRG.19692.3
ACTR8	rna-XM_036102553.1
ACTRT1	rna-XM_036105310.1
ACTRT2	rna-XM_036089625.1
ACTRT3	rna-XM_036118362.1
ACVR1	rna-XM_036077717.1
ACVR1	rna-XM_036077718.1
ACVR1	rna-XM_036077719.1
ACVR1	MSTRG.16798.4
ACVR1B	rna-XM_036077877.1
ACVR1B	rna-XM_036077875.1
ACVR1B	rna-XM_036077876.1
ACVR1B	rna-XM_036077879.1
ACVR1B	rna-XM_036077878.1
ACVR1B	MSTRG.16839.1
ACVR1B	MSTRG.16839.2
ACVR1C	rna-XM_036092204.1
ACVR2A	rna-XM_036064774.1
ACVR2A	rna-XM_036064773.1
ACVR2A	MSTRG.12314.1
ACVR2A	MSTRG.12311.3
ACVR2A	MSTRG.12313.1
ACVR2A	MSTRG.12312.1
ACVR2B	rna-XM_036094227.1
ACVR2B	rna-XM_036094225.1
ACVR2B	rna-XM_036094228.1
ACVR2B	MSTRG.22469.1
ACVR2B	MSTRG.22476.5
ACVRL1	rna-XM_036077884.1
ACVRL1	rna-XM_036077881.1
ACVRL1	rna-XM_036077880.1
ACVRL1	rna-XM_036077882.1
ACVRL1	MSTRG.16840.1
ACYP1	rna-XM_036072793.1
ACYP1	rna-XM_036072794.1
ACYP1	MSTRG.15161.3
ACYP2	rna-XM_036111384.1
ACYP2	rna-XM_036111385.1
ACYP2	rna-XM_036111386.1
ACYP2	rna-XM_036111388.1
ACYP2	rna-XM_036111387.1
ACYP2	MSTRG.7671.4
ADA	rna-XM_036096048.1
ADA	rna-XM_036096047.1
ADA	rna-XM_036096049.1
ADA	MSTRG.23100.5
ADA	MSTRG.23100.1
ADA2	rna-XM_036095081.1
ADA2	rna-XM_036095078.1
ADA2	rna-XM_036095080.1
ADA2	rna-XM_036095082.1
ADA2	rna-XM_036095079.1
ADA2	MSTRG.22783.3
ADA2	MSTRG.22783.5
ADAD1	rna-XM_036069408.1
ADAD1	rna-XM_036069406.1
ADAD1	rna-XM_036069409.1
ADAD1	rna-XM_036069405.1
ADAD2	rna-XM_036104913.1
ADAD2	rna-XM_036104914.1
ADAL	rna-XM_036120063.1
ADAL	rna-XM_036120064.1
ADAL	rna-XM_036120067.1
ADAL	rna-XM_036120065.1
ADAL	rna-XM_036120068.1
ADAL	MSTRG.10619.2
ADAM10	rna-XM_036107032.1
ADAM10	rna-XM_036107034.1
ADAM10	rna-XM_036107033.1
ADAM10	MSTRG.6149.5
ADAM11	rna-XM_036116842.1
ADAM11	rna-XM_036116843.1
ADAM11	rna-XM_036116841.1
ADAM11	rna-XM_036116840.1
ADAM11	rna-XM_036116838.1
ADAM11	rna-XM_036116839.1
ADAM11	MSTRG.9485.8
ADAM12	rna-XM_036113627.1
ADAM12	rna-XM_036113628.1
ADAM12	rna-XM_036113630.1
ADAM12	rna-XM_036113629.1
ADAM12	rna-XM_036113631.1
ADAM15	rna-XM_036124452.1
ADAM15	rna-XM_036124447.1
ADAM15	rna-XM_036124441.1
ADAM15	rna-XM_036124440.1
ADAM15	rna-XM_036124446.1
ADAM15	rna-XM_036124442.1
ADAM15	rna-XM_036124438.1
ADAM15	rna-XM_036124437.1
ADAM15	rna-XM_036124435.1
ADAM15	rna-XM_036124436.1
ADAM15	rna-XM_036124451.1
ADAM15	rna-XM_036124443.1
ADAM15	rna-XM_036124444.1
ADAM15	rna-XM_036124445.1
ADAM15	rna-XM_036124448.1
ADAM15	rna-XM_036124449.1
ADAM15	MSTRG.12188.14
ADAM15	MSTRG.12188.24
ADAM17	rna-XM_036097528.1
ADAM17	rna-XM_036097533.1
ADAM17	rna-XM_036097535.1
ADAM17	rna-XM_036097531.1
ADAM17	rna-XM_036097532.1
ADAM17	rna-XM_036097534.1
ADAM17	rna-XM_036097530.1
ADAM17	rna-XM_036097529.1
ADAM17	MSTRG.2868.1
ADAM17	MSTRG.2868.10
ADAM19	rna-XM_036096237.1
ADAM19	rna-XM_036096238.1
ADAM19	rna-XM_036096239.1
ADAM19	rna-XM_036096236.1
ADAM19	MSTRG.2458.5
ADAM2	rna-XM_036118916.1
ADAM22	rna-XM_036106267.1
ADAM22	rna-XM_036106261.1
ADAM22	rna-XM_036106260.1
ADAM22	rna-XM_036106254.1
ADAM22	rna-XM_036106264.1
ADAM22	rna-XM_036106265.1
ADAM22	rna-XM_036106249.1
ADAM22	rna-XM_036106258.1
ADAM22	rna-XM_036106256.1
ADAM22	rna-XM_036106248.1
ADAM22	rna-XM_036106242.1
ADAM22	rna-XM_036106244.1
ADAM22	rna-XM_036106250.1
ADAM22	rna-XM_036106243.1
ADAM22	rna-XM_036106252.1
ADAM22	rna-XM_036106253.1
ADAM22	rna-XM_036106240.1
ADAM22	rna-XM_036106241.1
ADAM22	rna-XM_036106247.1
ADAM22	rna-XM_036106245.1
ADAM22	rna-XM_036106255.1
ADAM22	rna-XM_036106263.1
ADAM22	rna-XM_036106246.1
ADAM22	rna-XM_036106259.1
ADAM22	rna-XM_036106257.1
ADAM22	rna-XM_036106266.1
ADAM23	rna-XM_036107978.1
ADAM23	rna-XM_036107979.1
ADAM28	rna-XM_036075075.1
ADAM28	rna-XM_036075076.1
ADAM29	rna-XM_036092447.1
ADAM30	rna-XM_036090104.1
ADAM33	rna-XM_036093360.1
ADAM33	rna-XM_036093359.1
ADAM33	rna-XM_036093358.1
ADAM33	rna-XM_036093356.1
ADAM33	rna-XM_036093354.1
ADAM33	rna-XM_036093353.1
ADAM33	rna-XM_036093357.1
ADAM7	rna-XM_036077670.1
ADAM8	rna-XM_036109612.1
ADAM8	rna-XM_036109611.1
ADAM8	MSTRG.7062.2
ADAM8	MSTRG.7062.1
ADAM9	rna-XM_036118917.1
ADAM9	rna-XM_036118918.1
ADAM9	MSTRG.10208.5
ADAM9	MSTRG.10208.4
ADAM9	MSTRG.10208.7
ADAMDEC1	rna-XM_036075074.1
ADAMTS1	rna-XM_036120240.1
ADAMTS10	rna-XM_036066049.1
ADAMTS10	rna-XM_036066058.1
ADAMTS10	rna-XM_036066056.1
ADAMTS10	rna-XM_036066060.1
ADAMTS10	rna-XM_036066050.1
ADAMTS10	rna-XM_036066051.1
ADAMTS10	rna-XM_036066052.1
ADAMTS10	rna-XM_036066055.1
ADAMTS10	rna-XM_036066053.1
ADAMTS10	rna-XR_004908927.1
ADAMTS10	rna-XM_036066059.1
ADAMTS10	rna-XM_036066057.1
ADAMTS10	rna-XM_036066061.1
ADAMTS10	rna-XR_004908926.1
ADAMTS10	rna-XM_036066062.1
ADAMTS10	MSTRG.12734.26
ADAMTS10	MSTRG.12734.1
ADAMTS10	MSTRG.12734.4
ADAMTS10	MSTRG.12734.14
ADAMTS10	MSTRG.12734.20
ADAMTS10	MSTRG.12734.22
ADAMTS10	MSTRG.12734.28
ADAMTS10	MSTRG.12735.3
ADAMTS10	MSTRG.12735.2
ADAMTS10	MSTRG.12736.1
ADAMTS12	rna-XM_036107453.1
ADAMTS12	rna-XM_036107451.1
ADAMTS12	rna-XM_036107452.1
ADAMTS13	rna-XM_036108326.1
ADAMTS13	rna-XM_036108344.1
ADAMTS13	rna-XM_036108335.1
ADAMTS13	rna-XM_036108330.1
ADAMTS14	rna-XM_036083945.1
ADAMTS14	rna-XM_036083947.1
ADAMTS14	rna-XM_036083946.1
ADAMTS14	MSTRG.18869.2
ADAMTS14	MSTRG.18869.6
ADAMTS14	MSTRG.18869.9
ADAMTS15	rna-XM_036086287.1
ADAMTS15	rna-XM_036086288.1
ADAMTS16	rna-XM_036104032.1
ADAMTS16	rna-XM_036104040.1
ADAMTS16	rna-XM_036104044.1
ADAMTS16	rna-XR_004920975.1
ADAMTS16	rna-XR_004920976.1
ADAMTS17	rna-XM_036082317.1
ADAMTS18	rna-XM_036070142.1
ADAMTS19	rna-XM_036105522.1
ADAMTS2	rna-XM_036080139.1
ADAMTS2	MSTRG.17714.2
ADAMTS20	rna-XM_036065621.1
ADAMTS20	rna-XM_036065625.1
ADAMTS20	rna-XM_036065624.1
ADAMTS20	rna-XM_036065627.1
ADAMTS20	rna-XM_036065626.1
ADAMTS20	rna-XM_036065623.1
ADAMTS20	rna-XM_036065622.1
ADAMTS3	rna-XM_036078046.1
ADAMTS3	rna-XM_036078047.1
ADAMTS3	rna-XM_036078048.1
ADAMTS3	rna-XM_036078049.1
ADAMTS3	rna-XM_036078051.1
ADAMTS3	rna-XM_036078050.1
ADAMTS4	rna-XM_036101431.1
ADAMTS5	rna-XM_036120239.1
ADAMTS6	rna-XM_036117448.1
ADAMTS6	rna-XM_036117446.1
ADAMTS6	rna-XM_036117447.1
ADAMTS6	MSTRG.9719.6
ADAMTS6	MSTRG.9719.4
ADAMTS7	rna-XM_036068687.1
ADAMTS8	rna-XM_036086285.1
ADAMTS9	rna-XM_036117117.1
ADAMTS9	rna-XM_036117116.1
ADAMTS9	rna-XM_036117119.1
ADAMTS9	rna-XM_036117120.1
ADAMTS9	rna-XM_036117118.1
ADAMTS9	rna-XM_036117121.1
ADAMTSL1	rna-XM_036084792.1
ADAMTSL1	rna-XM_036084791.1
ADAMTSL1	rna-XM_036084793.1
ADAMTSL1	rna-XM_036084794.1
ADAMTSL2	rna-XM_036108395.1
ADAMTSL2	rna-XM_036108405.1
ADAMTSL2	rna-XM_036108413.1
ADAMTSL3	rna-XM_036072904.1
ADAMTSL3	rna-XM_036072899.1
ADAMTSL3	rna-XM_036072901.1
ADAMTSL3	rna-XM_036072900.1
ADAMTSL3	rna-XM_036072902.1
ADAMTSL3	rna-XM_036072905.1
ADAMTSL3	rna-XM_036072903.1
ADAMTSL4	rna-XM_036098331.1
ADAMTSL4	rna-XR_004919255.1
ADAMTSL4	rna-XM_036098332.1
ADAMTSL5	rna-XM_036100710.1
ADAMTSL5	rna-XM_036100709.1
ADAMTSL5	rna-XM_036100711.1
ADAMTSL5	rna-XM_036100712.1
ADAP1	rna-XM_036105575.1
ADAP1	rna-XM_036105574.1
ADAP2	rna-XM_036116908.1
ADAP2	rna-XM_036116907.1
ADAP2	rna-XM_036116905.1
ADAP2	rna-XM_036116904.1
ADAP2	rna-XR_004924971.1
ADAP2	rna-XM_036116906.1
ADAP2	MSTRG.9500.9
ADAP2	MSTRG.9500.8
ADAP2	MSTRG.9500.7
ADAP2	MSTRG.9501.1
ADAP2	MSTRG.9502.1
ADAP2	MSTRG.9502.2
ADAR	rna-XM_036086851.1
ADAR	rna-XM_036086853.1
ADAR	rna-XM_036086852.1
ADAR	rna-XM_036086849.1
ADAR	rna-XM_036086850.1
ADAR	MSTRG.19986.3
ADAR	MSTRG.19986.2
ADAR	MSTRG.19986.14
ADAR	MSTRG.19986.10
ADAR	MSTRG.19986.11
ADAR	MSTRG.19986.13
ADARB1	rna-XR_004911186.1
ADARB1	rna-XM_036073266.1
ADARB1	rna-XM_036073270.1
ADARB1	rna-XM_036073272.1
ADARB1	rna-XM_036073269.1
ADARB1	rna-XM_036073267.1
ADARB1	rna-XM_036073268.1
ADARB1	rna-XM_036073271.1
ADARB1	rna-XM_036073262.1
ADARB1	rna-XM_036073265.1
ADARB1	rna-XM_036073263.1
ADARB1	MSTRG.15318.2
ADARB1	MSTRG.15318.17
ADARB1	MSTRG.15318.14
ADARB1	MSTRG.15318.15
ADARB2	rna-XM_036097386.1
ADARB2	rna-XM_036097385.1
ADAT1	rna-XM_036113682.1
ADAT1	rna-XM_036113689.1
ADAT1	rna-XM_036113691.1
ADAT1	rna-XM_036113680.1
ADAT1	rna-XM_036113688.1
ADAT1	rna-XM_036113685.1
ADAT1	rna-XM_036113683.1
ADAT1	rna-XM_036113686.1
ADAT1	rna-XM_036113687.1
ADAT1	rna-XR_004924056.1
ADAT1	rna-XR_004924057.1
ADAT1	rna-XM_036113681.1
ADAT1	MSTRG.8494.7
ADAT1	MSTRG.8494.9
ADAT1	MSTRG.8494.23
ADAT1	MSTRG.8494.2
ADAT1	MSTRG.8494.1
ADAT2	rna-XM_036106703.1
ADAT2	rna-XM_036106702.1
ADAT2	MSTRG.6012.1
ADAT3	rna-XM_036069981.1
ADCK1	rna-XM_036084375.1
ADCK1	rna-XM_036084374.1
ADCK1	MSTRG.19027.2
ADCK1	MSTRG.19027.4
ADCK1	MSTRG.889.1
ADCK2	rna-XM_036111329.1
ADCK2	rna-XM_036111330.1
ADCK5	rna-XM_036105839.1
ADCK5	rna-XM_036105842.1
ADCK5	rna-XM_036105843.1
ADCK5	rna-XM_036105840.1
ADCK5	rna-XM_036105841.1
ADCK5	rna-XM_036105837.1
ADCK5	rna-XM_036105838.1
ADCK5	MSTRG.5685.16
ADCK5	MSTRG.5685.8
ADCK5	MSTRG.5685.9
ADCK5	MSTRG.5685.15
ADCK5	MSTRG.5685.17
ADCY1	rna-XM_036066746.1
ADCY10	rna-XM_036076754.1
ADCY2	rna-XM_036104288.1
ADCY2	rna-XM_036104287.1
ADCY3	rna-XM_036086138.1
ADCY3	rna-XM_036086135.1
ADCY3	rna-XM_036086137.1
ADCY3	rna-XM_036086139.1
ADCY3	rna-XM_036086136.1
ADCY3	MSTRG.19712.5
ADCY3	MSTRG.19712.4
ADCY3	MSTRG.19712.1
ADCY4	rna-XM_036114706.1
ADCY4	rna-XM_036114708.1
ADCY4	rna-XM_036114710.1
ADCY4	rna-XM_036114709.1
ADCY4	rna-XR_004924382.1
ADCY4	rna-XR_004924380.1
ADCY4	rna-XR_004924381.1
ADCY4	rna-XM_036114711.1
ADCY4	rna-XM_036114712.1
ADCY4	MSTRG.8929.18
ADCY4	MSTRG.8929.28
ADCY5	rna-XM_036119886.1
ADCY5	rna-XM_036119887.1
ADCY6	rna-XM_036121158.1
ADCY6	rna-XM_036121161.1
ADCY6	rna-XM_036121162.1
ADCY6	rna-XM_036121159.1
ADCY6	rna-XM_036121154.1
ADCY6	rna-XM_036121155.1
ADCY6	rna-XM_036121156.1
ADCY6	rna-XM_036121157.1
ADCY6	rna-XM_036121164.1
ADCY6	rna-XM_036121163.1
ADCY6	rna-XM_036121153.1
ADCY6	rna-XM_036121152.1
ADCY6	MSTRG.11093.13
ADCY7	rna-XM_036119933.1
ADCY7	rna-XM_036119911.1
ADCY7	rna-XM_036119923.1
ADCY7	rna-XM_036119916.1
ADCY7	rna-XM_036119896.1
ADCY7	rna-XM_036119904.1
ADCY7	rna-XR_004925798.1
ADCY7	rna-XM_036119947.1
ADCY7	rna-XM_036119939.1
ADCY7	MSTRG.1121.14
ADCY7	MSTRG.1121.2
ADCY7	MSTRG.1121.7
ADCY7	MSTRG.1121.13
ADCY7	MSTRG.1121.9
ADCY7	MSTRG.1121.18
ADCY7	MSTRG.1121.20
ADCY7	MSTRG.1121.10
ADCY7	MSTRG.1121.11
ADCY7	MSTRG.1121.6
ADCY7	MSTRG.1121.12
ADCY7	MSTRG.1122.1
ADCY8	rna-XM_036067359.1
ADCY8	rna-XM_036067356.1
ADCY8	rna-XM_036067358.1
ADCY8	rna-XM_036067360.1
ADCY9	rna-XM_036090830.1
ADCY9	rna-XM_036090838.1
ADCY9	rna-XM_036090826.1
ADCYAP1	rna-XM_036070694.1
ADCYAP1	rna-XM_036070690.1
ADCYAP1	rna-XM_036070691.1
ADCYAP1	rna-XM_036070692.1
ADCYAP1	rna-XM_036070689.1
ADCYAP1	rna-XM_036070693.1
ADCYAP1R1	rna-XM_036118100.1
ADCYAP1R1	rna-XM_036118101.1
ADCYAP1R1	rna-XM_036118103.1
ADCYAP1R1	rna-XM_036118098.1
ADCYAP1R1	rna-XM_036118097.1
ADCYAP1R1	rna-XM_036118102.1
ADD1	rna-XM_036085645.1
ADD1	rna-XM_036085650.1
ADD1	rna-XM_036085651.1
ADD1	rna-XM_036085649.1
ADD1	rna-XM_036085652.1
ADD1	rna-XM_036085657.1
ADD1	rna-XM_036085648.1
ADD1	rna-XM_036085655.1
ADD1	rna-XM_036085654.1
ADD1	rna-XM_036085656.1
ADD1	rna-XM_036085653.1
ADD1	rna-XM_036085647.1
ADD1	rna-XM_036085646.1
ADD1	MSTRG.19535.12
ADD1	MSTRG.19535.13
ADD2	rna-XM_036118131.1
ADD2	MSTRG.9928.3
ADD2	MSTRG.9928.1
ADD3	rna-XM_036070032.1
ADD3	rna-XM_036070030.1
ADD3	rna-XM_036070034.1
ADD3	rna-XM_036070033.1
ADD3	rna-XM_036070031.1
ADD3	rna-XM_036070035.1
ADD3	MSTRG.14150.6
ADGB	rna-XM_036085629.1
ADGRA1	rna-XM_036065750.1
ADGRA1	rna-XR_004908880.1
ADGRA2	rna-XM_036109879.1
ADGRA3	rna-XM_036071108.1
ADGRA3	rna-XM_036071109.1
ADGRB1	rna-XM_036112774.1
ADGRB2	rna-XM_036098652.1
ADGRB2	rna-XM_036098634.1
ADGRB2	rna-XM_036098642.1
ADGRB2	rna-XM_036098656.1
ADGRB2	rna-XM_036098666.1
ADGRB2	rna-XM_036098673.1
ADGRB3	rna-XM_036072668.1
ADGRD1	rna-XM_036106521.1
ADGRD1	rna-XM_036106522.1
ADGRD1	rna-XM_036106520.1
ADGRD1	rna-XM_036106523.1
ADGRD1	MSTRG.5947.1
ADGRE1	rna-XM_036066096.1
ADGRE1	rna-XM_036066098.1
ADGRE2	rna-XM_036066554.1
ADGRE2	rna-XM_036066556.1
ADGRE2	rna-XM_036066557.1
ADGRE2	rna-XM_036066555.1
ADGRE2	rna-XM_036066553.1
ADGRE2	MSTRG.12914.8
ADGRE2	MSTRG.12914.6
ADGRE2	MSTRG.12914.9
ADGRE2	MSTRG.12914.10
ADGRE2	MSTRG.12915.1
ADGRE3	rna-XM_036066532.1
ADGRE3	rna-XM_036066531.1
ADGRE5	rna-XM_036066524.1
ADGRE5	rna-XM_036066525.1
ADGRE5	rna-XM_036066526.1
ADGRE5	MSTRG.21659.11
ADGRF1	rna-XM_036111288.1
ADGRF2	rna-XM_036110389.1
ADGRF2	rna-XM_036110458.1
ADGRF3	rna-XM_036090247.1
ADGRF3	MSTRG.21057.1
ADGRF3	MSTRG.21057.6
ADGRF3	MSTRG.21057.4
ADGRF4	rna-XM_036110055.1
ADGRF4	rna-XM_036109907.1
ADGRF4	rna-XM_036110256.1
ADGRF4	rna-XM_036110190.1
ADGRF4	rna-XM_036109823.1
ADGRF4	rna-XM_036109976.1
ADGRF4	rna-XM_036110129.1
ADGRF5	rna-XM_036111678.1
ADGRF5	rna-XM_036111855.1
ADGRF5	rna-XM_036111749.1
ADGRF5	rna-XM_036111602.1
ADGRF5	rna-XM_036111811.1
ADGRF5	rna-XM_036111516.1
ADGRF5	rna-XM_036111389.1
ADGRF5	rna-XM_036111466.1
ADGRF5	rna-XM_036111924.1
ADGRF5	rna-XM_036111985.1
ADGRF5	rna-XM_036112056.1
ADGRF5	rna-XM_036112244.1
ADGRF5	rna-XM_036112331.1
ADGRF5	rna-XM_036112113.1
ADGRF5	rna-XM_036112162.1
ADGRG1	rna-XM_036117528.1
ADGRG1	rna-XM_036117529.1
ADGRG1	rna-XM_036117530.1
ADGRG1	rna-XM_036117527.1
ADGRG1	rna-XM_036117526.1
ADGRG1	rna-XM_036117525.1
ADGRG1	MSTRG.9748.1
ADGRG2	rna-XM_036067081.1
ADGRG3	rna-XM_036117532.1
ADGRG3	rna-XM_036117531.1
ADGRG3	rna-XM_036117534.1
ADGRG3	MSTRG.9746.4
ADGRG3	MSTRG.9746.5
ADGRG4	rna-XM_036116479.1
ADGRG5	rna-XM_036117541.1
ADGRG5	rna-XM_036117547.1
ADGRG5	rna-XM_036117544.1
ADGRG5	rna-XM_036117545.1
ADGRG5	rna-XM_036117535.1
ADGRG5	rna-XM_036117543.1
ADGRG5	rna-XM_036117537.1
ADGRG5	rna-XM_036117549.1
ADGRG5	rna-XM_036117546.1
ADGRG5	rna-XM_036117542.1
ADGRG5	rna-XM_036117540.1
ADGRG5	rna-XM_036117539.1
ADGRG5	rna-XM_036117536.1
ADGRG5	rna-XM_036117538.1
ADGRG5	rna-XM_036117550.1
ADGRG6	rna-XM_036106668.1
ADGRG6	rna-XM_036106671.1
ADGRG6	rna-XM_036106670.1
ADGRG6	rna-XM_036106672.1
ADGRG6	rna-XM_036106669.1
ADGRG7	rna-XM_036109681.1
ADGRL1	rna-XM_036066519.1
ADGRL1	rna-XM_036066522.1
ADGRL1	rna-XM_036066518.1
ADGRL1	rna-XM_036066521.1
ADGRL1	rna-XM_036066517.1
ADGRL1	rna-XM_036066520.1
ADGRL1	MSTRG.12894.2
ADGRL1	MSTRG.12894.11
ADGRL1	MSTRG.12894.10
ADGRL2	rna-XM_036076672.1
ADGRL2	rna-XM_036076673.1
ADGRL2	rna-XM_036076674.1
ADGRL2	rna-XM_036076683.1
ADGRL2	rna-XM_036076681.1
ADGRL2	rna-XM_036076692.1
ADGRL2	rna-XM_036076693.1
ADGRL2	rna-XM_036076682.1
ADGRL2	rna-XM_036076678.1
ADGRL2	rna-XM_036076694.1
ADGRL2	rna-XM_036076686.1
ADGRL2	rna-XM_036076680.1
ADGRL2	rna-XM_036076677.1
ADGRL2	rna-XM_036076676.1
ADGRL2	rna-XM_036076684.1
ADGRL2	rna-XM_036076688.1
ADGRL2	rna-XM_036076689.1
ADGRL2	rna-XM_036076675.1
ADGRL2	rna-XM_036076691.1
